aacode	hhcompx	hhcomp1	hhtype11	hhtype7	hhtype6	hhsizex	famnumx	loncoupx	nlpar	ncouple	nsing	ndepchil	nxdepch	otherfam	othfamlp	nounits1	cohabhrp	cohabprt	studprt	sft	agehrpx	agehrp2x	agehrp4x	agehrp6x	ager	agepartx	pyngx	pyngbx	agen16	grossa	ageoldx	ageoldbx	olderx	emphrpx	emphrp3x	empprtx	nssech	nssecp	hhempx	empprt3x	nemp	nunemp	ninac	nstud	studhrp	workless	ethhrp8x	ethhrp4x	ethhrp2x	ethprt	ethhrp8n	ethhrp4n	ethhrp2n	ethprtn	sexhrp	sexprt	freeleas	owntype	hatentp	bedstdx	nbedsx	bedrqx	nshare	nkita	totkitsa	nbatha	nliving	nroomsa	nrooms1a	sharer	accomhh	accomhh1	lenres	lenresb	lenown	lenownb	buypresh	ftbuyer	prevten	tenex	tenure1	tenure2	tenure3	tenure4	hhltsick	hpregdis	mortwkx	rentwkx	rentflg	rentexs	rentexsf	hhincx	hhinc5x	hhincflg	amthbenx	housbenx	hhbensx	jointinc	allincx	hyeargrx	hhvulx	equityr	equityr5	bhcinceq	bhcinc_1	bhcinc_2	ahcinceq	ahcinc_1	ahcinc_2
J0483106	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	74	2	4	6	5	0	74	6	0	14	74	5	1	3	3	-9	7.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	17	6	-9	-9	-9	3	9	3	9	5	6	3	1	2	-9	0	0	0	0	19200	3	0	0	2	2	21515	21515	21515	2	-99999999	-9	538.813145809414	4	0	622.422082228117	5	0
J0483107	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	41	1	2	3	3	34	34	5	0	9	41	3	0	1	1	4	4.1	11.1	1	2	1	1	0	0	2	0	8	4	2	4	8	4	2	4	2	1	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	4	4	-9	-9	-9	3	9	3	11	5	6	3	2	2	-9	100.153846153846	0	100.153846153846	0	20926.36	3	0	0	2	2	27300	27300	27300	2	-99999999	-9	383.660769230769	3	0	283.506923076923	2	0
J0483111	4	3	6	3	3	3	1	0	1	0	0	1	1	2	1	1	2	-9	-9	0	44	1	2	3	3	0	13	3	1	2	44	3	0	4	2	-9	0	0	4	-9	0	1	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	3	3	2	2	1	2	2	5	5	2	3	3	7	5	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	107	0	107	0	9268	1	7	107	1	1	9268	14832	16108	1	-99999999	-9	347.307692307692	2	0	258.141025641026	2	0
J0483118	5	5	9	4	4	2	2	0	0	0	2	0	1	1	2	2	2	-9	-9	0	76	2	4	6	6	0	41	5	0	9	76	6	1	3	3	-9	13.4	0	3	-9	0	1	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	31	8	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	114	0	114	0	7142	1	6	91	1	1	7142	11874	10314	1	-99999999	-9	293.192307692308	2	0	179.192307692308	1	1
J0483121	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	49	1	3	4	4	0	49	5	0	11	49	3	0	6	3	-9	12.2	0	4	-9	0	0	1	0	2	1	4	3	2	-9	4	3	2	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	11	6	-9	-9	-9	3	9	4	4	3	3	2	1	2	-9	113.2532084	2	110	3	5010	1	7	110	1	1	5010	10730	5010	1	-99999999	-9	307.979334098737	2	0	166.114058355438	1	1
J0483202	4	3	5	3	3	2	1	0	1	0	0	1	0	2	1	1	2	-9	-9	0	35	1	2	3	3	0	9	2	1	2	35	3	0	2	1	-9	9.1	0	2	-9	1	0	0	0	2	0	4	3	2	-9	4	3	2	-9	2	-9	-9	-9	-9	3	2	2	2	2	1	2	2	4	4	2	5	5	0	1	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	218.75	0	218.75	0	14727.44	2	0	218.75	1	1	14727.44	26102.44	14727.44	1	-99999999	-9	576.977011494253	4	0	363.102564102564	3	0
J0483203	5	3	7	4	4	2	1	0	1	0	0	0	1	2	1	1	2	-9	-9	1	37	1	2	3	3	0	37	5	0	10	66	5	0	1	1	-9	4.2	0	1	-9	1	0	1	0	2	0	2	2	2	-9	2	2	2	-9	2	-9	-9	-9	-9	2	1	2	2	2	1	2	2	3	3	2	4	4	4	4	-9	-9	-9	3	9	3	11	6	6	3	2	2	-9	161.538461538462	0	161.538461538462	0	32998.96	4	0	0	2	2	45500	45500	49100	2	-99999999	-9	688.903076923077	5	0	527.364615384615	4	0
J0483204	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	1	30	1	2	2	2	33	0	1	1	1	33	2	0	1	1	6	12.2	12.2	1	3	1	0	1	0	2	0	1	1	1	2	1	1	1	2	1	2	-9	-9	-9	2	1	2	2	2	1	2	2	3	3	2	4	4	4	4	-9	-9	-9	3	9	3	11	6	6	3	2	2	-9	166.153846153846	0	166.153846153846	0	25852.78	3	0	0	2	2	30794.26	30794.26	30794.26	2	-99999999	-9	398.666346153846	3	0	260.204807692308	2	0
J0483205	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	75	2	4	6	6	0	75	7	0	16	75	6	1	3	3	-9	12.7	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	17	6	-9	-9	-9	3	9	4	4	3	3	2	1	1	-9	102	0	102	0	14408.664	2	2	102	1	1	14497.08	19801.08	14497.08	1	-99999999	-9	571.546039035591	4	0	484.372148541114	4	0
J0483207	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	0	35	1	2	3	3	28	0	1	3	1	35	3	0	6	3	2	4.1	9.1	2	1	1	0	1	0	2	0	2	2	2	11	2	2	2	11	2	1	-9	-9	-9	2	2	3	2	2	1	2	2	4	4	2	4	4	11	6	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	75	0	68	1	30450.6	4	2	20	1	1	30450.6	31490.6	30450.6	1	-99999999	-9	341.036016007114	2	0	286.808960270499	2	0
J0483208	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	2	25	1	1	2	2	27	25	5	0	8	27	2	0	1	1	1	12.2	9.1	1	1	2	0	0	0	2	0	1	1	1	2	1	1	1	2	2	1	-9	-9	-9	5	3	1	2	2	1	2	2	6	6	2	3	3	2	3	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	276.923076923077	0	276.923076923077	0	19575.92	3	0	0	2	2	21840	21840	21840	2	-99999999	-9	354.998461538462	2	0	78.0753846153846	1	1
J0483209	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	42	1	2	3	3	0	42	5	0	10	42	3	0	6	3	-9	4.1	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	5	5	0	1	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	190.384615384615	0	190.384615384615	0	9564	1	0	0	2	2	10086.25	10086.25	10086.25	2	-99999999	-9	237.198622273249	1	1	-54.2440318302387	1	1
J0483210	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	1	33	1	2	2	2	0	4	1	2	1	33	2	0	1	1	-9	10	0	1	-9	1	0	0	0	2	0	2	2	2	-9	2	2	2	-9	2	-9	-9	-9	-9	3	2	2	2	2	1	2	2	5	5	2	3	3	2	3	-9	-9	-9	3	5	4	4	3	3	2	2	2	-9	92.3076923076923	0	92.3076923076923	0	33598.76	4	2	0	2	2	39972.4	39972.4	39972.4	2	-99999999	-9	586.336448598131	4	0	545.992150706437	4	0
J0483211	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	2	0	36	1	2	3	3	37	0	1	2	1	37	3	0	2	1	6	3.3	3.3	2	3	1	0	1	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	2	3	-9	-9	-9	3	7	3	11	6	6	3	1	2	-9	276.923076923077	0	276.923076923077	0	18462.85	3	0	138.461538461538	1	1	21122.4	28322.4	21122.4	1	-99999999	-9	343.462417582418	2	0	145.66021978022	1	1
J0483212	5	4	9	4	4	4	4	0	0	0	4	0	0	1	2	2	2	-9	-9	2	25	1	1	2	2	0	25	5	0	7	30	2	0	1	1	-9	3.2	0	1	-9	4	0	0	0	2	0	3	3	2	-9	3	3	2	-9	1	-9	-9	-9	-9	1	2	4	2	2	1	2	2	4	4	2	4	4	1	2	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	219.230769230769	0	219.230769230769	0	15745.56	2	0	0	2	2	19615	19615	70575	2	-99999999	-9	665.05375347544	4	0	480.846989966555	4	0
J0483213	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	0	30	1	2	2	2	29	2	1	3	1	30	2	0	5	3	6	0	0	4	3	0	0	1	1	1	1	8	4	2	15	8	4	2	15	1	2	-9	-9	-9	2	2	3	2	2	1	2	2	4	4	2	4	4	1	2	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	230.769230769231	0	230.769230769231	0	23335	3	0	0	2	2	27300	27300	27300	2	-99999999	-9	280.46875	1	0	136.237980769231	1	1
J0483214	4	3	5	3	3	4	1	0	1	0	0	3	0	2	1	1	2	-9	-9	0	38	1	2	3	3	0	7	2	3	2	38	3	0	2	1	-9	13.2	0	2	-9	1	0	0	0	2	0	2	2	2	-9	2	2	2	-9	2	-9	-9	-9	-9	4	4	3	2	2	1	2	2	7	7	2	3	3	2	3	-9	-9	-9	3	3	3	8	5	6	3	2	2	-9	248.076923076923	0	248.076923076923	0	19232.2	3	0	184.615384615385	1	1	19349.2	28949.2	19349.2	1	-99999999	-9	436.586917019988	3	0	259.651238591917	2	0
J0483218	5	2	7	4	4	2	1	0	1	0	0	0	1	2	1	1	2	-9	-9	0	67	2	4	6	5	0	24	4	0	6	67	5	1	3	3	-9	4.1	0	3	-9	0	0	2	0	2	1	2	2	2	-9	2	2	2	-9	1	-9	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	22	7	22	7	11	1	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	18212	3	0	-9	-9	2	20280	20280	20280	2	300000	5	329.942307692308	2	0	329.942307692308	3	0
J0483303	3	1	2	2	2	6	1	1	0	1	0	4	0	2	1	1	-9	-9	2	1	33	1	2	2	2	37	1	1	4	1	37	3	0	6	3	1	12.1	10	1	1	1	0	1	0	2	0	4	3	2	8	4	3	2	8	2	1	1	1	-9	3	3	3	2	2	1	2	2	5	5	2	3	3	7	5	7	5	26	1	9	1	2	2	2	1	1	2	138.461538461538	-9	-9	-9	-9	26880.36	4	0	-9	-9	2	34086	34086	34086	2	34000	1	273.775213675214	1	0	196.852136752137	1	1
J0483304	3	1	2	2	2	6	1	1	0	1	0	4	0	2	1	1	-9	-9	2	0	38	1	2	3	3	38	9	2	4	2	38	3	0	4	2	2	8.1	7.1	2	1	1	0	1	0	2	0	4	3	2	9	4	3	2	9	1	2	1	1	-9	3	3	3	2	2	1	2	2	5	5	2	3	3	10	6	10	6	23	1	9	1	2	2	2	1	1	2	196.153846153846	-9	-9	-9	-9	20306	3	0	-9	-9	1	20306	20306	20306	1	193000	5	189.563106796117	1	1	86.7616758241758	1	1
J0483305	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	62	2	3	5	4	0	62	6	0	12	62	5	1	3	3	-9	13.2	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	4	4	42	8	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	92	0	92	0	7142	1	6	92	1	1	7142	11926	7142	1	-99999999	-9	348.04822043628	2	0	243.435013262599	2	0
J0483306	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	1	24	1	1	1	1	25	24	4	0	5	25	2	0	1	1	6	11.1	0	1	3	1	0	1	0	2	0	1	1	1	2	1	1	1	2	1	2	-9	-9	-9	5	3	1	2	2	1	2	2	5	5	2	3	3	2	3	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	230.769230769231	0	230.769230769231	0	11202.36	1	0	0	2	2	13000	13000	13000	2	-99999999	-9	193.968461538462	1	1	-36.8007692307692	1	1
J0483311	5	4	8	4	4	10	4	1	0	4	0	3	0	1	3	2	-9	-9	2	4	41	1	2	3	3	40	2	1	3	1	41	3	0	1	1	6	13.4	0	1	3	4	0	4	0	2	0	3	3	2	7	3	3	2	7	1	2	-9	-9	-9	1	4	6	2	2	1	2	2	6	6	2	3	3	1	2	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	276.923076923077	0	276.923076923077	0	19167	3	5	0	2	2	20341	20341	46861	2	-99999999	-9	231.159647614955	1	1	133.647684839432	1	1
J0483313	5	4	9	4	4	2	2	0	0	0	2	0	0	1	2	2	2	-9	-9	0	25	1	1	2	2	0	25	5	0	8	25	2	0	5	3	-9	0	0	4	-9	0	0	0	2	1	1	3	3	2	-9	3	3	2	-9	1	-9	-9	-9	-9	5	4	2	2	2	1	2	2	6	6	2	3	3	1	2	-9	-9	-9	3	1	3	11	5	6	3	2	2	-9	300	0	300	0	7656	1	4	0	2	2	7656	7656	7656	2	-99999999	-9	147.230769230769	1	1	-152.769230769231	1	1
J0483402	3	1	2	2	2	4	1	1	0	1	0	2	0	2	1	1	-9	-9	2	1	37	1	2	3	3	39	0	1	2	1	39	3	0	1	1	6	4.1	0	1	3	1	0	1	0	2	0	8	4	2	15	8	4	2	15	1	2	-9	-9	-9	3	2	2	2	2	1	2	2	4	4	2	4	4	2	3	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	161.538461538462	0	161.538461538462	0	30417.7252	4	1	0	2	2	41257.89	41257.89	41257.89	2	-99999999	-9	400.586884615385	3	0	285.202269230769	2	0
J0483405	3	1	2	2	2	6	1	1	0	1	0	4	0	2	1	1	-9	-9	2	2	44	1	2	3	3	35	5	2	4	2	44	3	0	1	1	1	11.1	7.2	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	-9	-9	-9	3	3	3	2	2	1	2	2	5	5	2	4	4	5	5	-9	-9	-9	3	9	4	4	3	3	2	2	2	-9	97	0	92.21587	3	34208.72	4	0	0	2	2	40716	40716	40716	2	-99999999	-9	329.740135512156	2	0	269.397322543793	2	0
J0483406	5	2	7	4	4	2	1	0	1	0	0	0	1	2	1	1	2	-9	-9	2	63	2	3	5	4	0	24	4	0	5	63	5	1	1	1	-9	12.2	0	1	-9	2	0	0	0	2	0	8	4	2	-9	8	4	2	-9	1	-9	1	1	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	17	6	18	6	15	1	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	10495.16	1	0	-9	-9	2	11960	11960	39960	2	395103	5	595.798461538462	4	0	595.798461538462	5	0
J0483410	3	1	2	2	2	6	1	1	0	1	0	4	0	2	1	1	-9	-9	1	0	43	1	2	3	3	43	0	1	4	1	43	3	0	6	3	5	12.2	0	4	3	0	0	1	1	2	1	2	2	2	12	2	2	2	12	2	1	-9	-9	-9	2	2	3	2	2	1	2	2	4	4	2	4	4	7	5	-9	-9	-9	3	9	3	11	6	6	3	2	2	-9	226	0	226	0	20668.96	3	3	0	2	2	21866	21866	21866	2	-99999999	-9	210.394871794872	1	1	84.8393162393162	1	1
J0483411	3	1	3	2	2	7	1	1	0	1	0	1	4	2	1	1	-9	-9	2	0	78	2	4	6	6	48	17	4	0	4	78	6	1	3	3	6	0	0	3	3	0	1	2	4	2	1	2	2	2	12	2	2	2	12	1	2	-9	-9	1	1	4	6	2	2	1	2	2	6	6	2	3	3	6	5	-9	-9	-9	3	9	5	5	4	4	2	1	2	-9	455	0	455	0	15050	2	6	400	1	1	15050	38710	25450	1	-99999999	-9	357.837445573295	2	0	159.119106699752	1	1
J0483413	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	2	25	1	1	2	2	26	25	5	0	8	26	2	0	1	1	1	3.1	4.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	2	1	1	1	-9	4	2	1	2	2	1	2	2	4	4	2	3	3	0	1	0	1	33	1	1	1	2	2	2	1	2	2	182.346153846154	-9	-9	-9	-9	25233.52	3	0	-9	-9	2	30160	30160	30160	2	95000	3	463.798461538462	3	0	281.452307692308	2	0
J0483414	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	29	1	1	2	2	0	1	1	2	1	29	2	0	6	3	-9	0	0	4	-9	0	0	1	0	2	1	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	3	2	2	2	1	2	2	5	5	2	3	3	1	2	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	240	0	240	0	10897	1	6	210	1	1	10897	21817	10897	1	-99999999	-9	392.109992810927	3	0	183.222135007849	1	1
J0483417	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	79	2	4	6	6	76	76	7	0	16	79	6	2	3	3	3	9.1	13.1	3	3	0	0	2	0	2	-9	1	1	1	1	1	1	1	1	1	2	-9	-9	2	4	2	1	2	2	1	2	2	4	4	2	3	3	30	8	-9	-9	-9	3	9	5	5	4	4	2	1	1	-9	98	0	98	0	10904	1	6	98	1	1	10904	16000	10904	1	-99999999	-9	311.538461538462	2	0	213.538461538462	2	1
J0484104	5	5	9	4	4	3	3	0	0	0	3	0	0	1	2	2	2	-9	-9	1	21	1	1	1	1	0	21	4	0	6	22	1	0	1	1	-9	12.2	0	1	-9	1	0	0	2	2	0	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	3	3	2	2	1	2	2	5	5	2	4	4	0	1	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	276.441714148055	1	276.441714148055	0	17390.36	2	0	0	2	2	22100	22100	22340	2	-99999999	-9	239.551185656449	1	1	29.6911005457902	1	1
J0484105	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	70	2	4	6	5	78	70	6	0	14	78	6	2	3	3	3	4.1	7.1	3	3	0	0	2	0	2	-9	4	3	2	9	4	3	2	9	2	1	2	2	-9	5	3	1	2	2	1	2	2	5	5	2	4	4	41	8	36	8	5	1	9	1	2	2	2	1	1	1	43.3653846153846	-9	-9	-9	-9	16446.352	2	0	-9	-9	2	16500.5	16500.5	16500.5	2	240000	5	299.679846153846	2	0	256.314461538462	2	0
J0484108	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	66	2	4	6	5	0	66	6	0	14	66	5	1	3	3	-9	7.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	4	4	51	8	-9	-9	-9	3	9	4	4	3	3	2	1	1	-9	86	0	86	0	8867.04	1	0	86	1	1	8867.04	13339.04	8867.04	1	-99999999	-9	388.606199770379	3	0	300.631299734748	2	0
J0484109	3	1	2	2	2	3	1	1	0	1	0	1	0	2	1	1	-9	-9	2	2	30	1	2	2	2	30	0	1	1	1	30	2	0	1	1	1	3.2	4.1	1	1	2	0	0	0	2	0	8	4	2	15	8	4	2	15	1	2	-9	-9	-9	3	2	2	2	2	1	2	2	4	4	2	4	4	1	2	-9	-9	-9	3	7	3	11	5	6	3	2	2	-9	253.846153846154	0	253.846153846154	0	152721.88	5	2	0	2	2	241693.96	241693.96	241693.96	2	-99999999	-9	2428.31538461539	5	0	2216.77692307692	5	0
J0484111	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	1	31	1	2	2	2	30	30	5	0	9	31	2	0	4	2	1	3.1	2	1	1	1	0	1	0	2	0	1	1	1	1	1	1	1	1	2	1	2	2	-9	4	2	1	2	2	1	2	2	4	4	2	4	4	3	4	7	5	27	1	9	1	2	2	2	1	2	2	283.846153846154	-9	-9	-9	-9	134367.92	5	0	-9	-9	2	209687.5	209687.5	209687.5	2	190000	5	2550.78692307692	5	0	2266.94076923077	5	0
J0484112	6	7	11	6	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	41	1	2	3	3	0	41	5	0	10	41	3	0	6	3	-9	12.2	0	4	-9	0	0	1	0	2	1	8	4	2	-9	8	4	2	-9	2	-9	-9	-9	1	3	1	1	2	2	1	2	2	3	3	2	4	4	3	4	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	96	0	96	0	6448	1	0	96	1	1	6448	11440	6448	1	-99999999	-9	328.358208955224	2	0	213.793103448276	2	1
J0484115	7	7	11	6	6	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	79	2	4	6	6	0	79	7	0	16	79	6	1	3	3	-9	4.1	0	3	-9	0	0	1	0	2	-9	1	1	1	-9	1	1	1	-9	2	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	2	3	-9	-9	-9	3	1	4	4	3	3	2	2	2	-9	86	0	86	0	10887.12	1	0	86	1	1	11086.4	15558.4	11086.4	1	-99999999	-9	446.587830080367	3	0	367.610079575597	3	0
J0484117	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	67	2	4	6	5	72	67	6	0	13	72	5	2	2	1	3	8.1	4.1	2	3	1	0	1	0	2	-9	4	3	2	15	4	3	2	15	1	2	1	1	-9	5	4	1	2	2	1	2	2	6	6	2	3	3	12	6	14	6	20	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	21917.4	3	0	-9	-9	2	23863.75	23863.75	23863.75	2	500000	5	397.238461538462	3	0	397.238461538462	3	0
J0484119	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	2	60	2	3	5	4	55	55	5	0	12	60	5	1	1	1	1	3.1	7.1	1	1	2	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	2	3	-9	4	2	1	2	2	1	2	2	4	4	2	4	4	7	5	8	5	26	2	9	2	1	1	1	1	1	1	0	-9	-9	-9	-9	24605	3	0	-9	-9	2	27687.5	27687.5	27687.5	1	370000	5	445.076923076923	3	0	445.076923076923	4	0
J0484120	2	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	-9	-9	2	0	61	2	3	5	4	63	61	6	0	11	63	5	2	3	3	3	9.1	4.1	3	3	0	0	2	0	2	1	1	1	1	1	1	1	1	1	1	2	2	2	-9	4	2	1	2	2	1	2	2	4	4	2	4	4	9	5	10	6	24	2	9	2	1	1	1	1	2	2	0	-9	-9	-9	-9	42605	5	0	-9	-9	2	49762.5	49762.5	49762.5	2	400000	5	789.961538461538	5	0	789.961538461538	5	0
J0484201	3	1	2	2	2	7	1	1	0	1	0	5	0	2	1	1	-9	-9	2	0	38	1	2	3	3	42	5	2	4	2	42	3	0	6	3	2	12.1	11.1	2	1	1	0	1	1	2	0	4	3	2	9	4	3	2	9	2	1	2	2	-9	1	2	4	2	2	1	2	2	4	4	2	4	4	17	6	9	5	25	1	9	1	2	2	2	1	2	2	72.9230769230769	-9	-9	-9	-9	22620	3	6	-9	-9	1	22620	22620	22620	1	180000	4	184.564329475834	1	1	141.062421185372	1	1
J0484202	6	6	10	5	5	1	1	0	0	0	1	0	0	2	1	1	-9	-9	-9	0	59	1	3	5	4	0	59	5	0	11	59	4	0	4	2	-9	3.2	0	4	-9	0	1	0	0	2	1	2	2	2	-9	2	2	2	-9	1	-9	-9	-9	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	0	1	-9	-9	-9	3	5	4	4	3	3	2	1	2	-9	130	0	130	0	3640	1	0	130	1	1	3640	10400	3640	1	-99999999	-9	298.507462686567	2	0	120.689655172414	1	1
J0484203	4	3	5	3	3	3	1	0	1	0	0	2	0	2	1	1	2	-9	-9	0	33	1	2	2	2	0	10	2	2	2	33	2	0	6	3	-9	0	0	4	-9	0	0	1	0	2	1	4	3	2	-9	4	3	2	-9	2	-9	-9	-9	1	2	2	3	2	2	1	2	2	4	4	2	4	4	7	5	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	94	0	94	0	10897	1	6	94	1	1	10897	15785	10897	1	-99999999	-9	283.698777857656	2	0	213.834379905809	2	1
J0484204	5	4	8	4	4	6	2	1	1	1	0	1	3	1	3	2	-9	-9	2	5	63	2	3	5	4	53	0	1	1	1	63	5	1	1	1	1	9.1	12.6	1	1	5	0	0	0	2	0	1	1	1	1	1	1	1	1	1	2	1	1	-9	1	3	5	2	2	1	2	2	5	5	2	3	3	24	7	25	7	9	1	9	1	2	2	2	1	1	2	23.0769230769231	-9	-9	-9	-9	27885.52	4	0	-9	-9	2	34060	34060	101060	2	388000	5	693.761854583772	5	0	608.236397748593	5	0
J0484206	5	4	9	4	4	3	3	0	0	0	3	0	0	1	2	2	2	-9	-9	3	28	1	1	2	2	0	24	4	0	5	28	2	0	1	1	-9	11.1	0	1	-9	3	0	0	0	2	0	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	2	2	3	2	2	1	2	2	4	4	2	4	4	2	3	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	290.769230769231	0	290.769230769231	0	12616.76	2	0	0	2	2	15080	15080	44216	2	-99999999	-9	519.938692886061	4	0	282.217768147346	2	0
J0484208	1	1	1	1	1	2	2	1	0	2	0	0	0	1	2	2	3	3	2	2	40	1	2	3	3	46	40	5	0	9	46	3	0	1	1	1	9.1	3.3	1	1	2	0	0	0	2	0	5	3	2	1	5	3	2	1	1	1	2	2	-9	3	1	1	2	2	1	2	2	3	3	2	4	4	10	6	17	6	17	1	9	1	2	2	2	1	2	2	173.076923076923	-9	-9	-9	-9	40201.4878	5	1	-9	-9	2	54340.91	54340.91	54340.91	2	368000	5	739.893996153846	5	0	566.817073076923	4	0
J0484210	3	1	2	2	2	5	1	1	0	1	0	3	0	2	1	1	-9	-9	2	1	34	1	2	2	2	34	9	2	3	2	34	2	0	1	1	6	4.1	0	1	3	1	0	1	0	2	0	4	3	2	9	4	3	2	9	1	2	-9	-9	1	2	2	3	2	2	1	2	2	4	4	2	4	4	11	6	-9	-9	-9	3	9	5	5	4	4	2	2	2	-9	112	0	112	0	25290.56	3	0	0	2	2	31720.45	31720.45	31720.45	2	-99999999	-9	291.196634615385	2	0	221.196634615385	2	0
J0484211	5	4	9	4	4	3	3	0	0	0	3	0	0	1	2	2	2	-9	-9	1	25	1	1	2	2	0	21	4	0	6	25	2	0	1	1	-9	6	0	1	-9	1	0	1	1	2	0	1	1	1	-9	1	1	1	-9	1	-9	-9	-9	-9	3	3	3	2	2	1	2	2	4	4	2	4	4	0	1	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	513	0	513	0	12631.76	2	0	0	2	2	15098.75	15098.75	33298.75	2	-99999999	-9	399.418160786582	3	0	12.8353196099675	1	1
J0484212	1	1	1	1	1	2	1	1	0	1	0	0	0	2	1	1	1	1	2	0	24	1	1	1	1	21	21	4	0	6	24	1	0	5	3	2	0	12.1	2	1	1	0	0	1	1	0	2	2	2	5	2	2	2	5	1	2	-9	-9	-9	4	2	1	2	2	1	2	2	4	4	2	4	4	0	1	-9	-9	-9	3	7	3	11	6	6	3	2	2	-9	113.076923076923	0	113.076923076923	0	16366	2	5	0	2	2	16832	16832	16832	2	-99999999	-9	314.730769230769	2	0	201.653846153846	1	1
