aacode	aagfh11	paired	casecat	fqtr	fmonth	fyear	tenure8x	tenure4x	tenure2x	gorehcs	gorehs	region3x	rumorph	imd1010	market_r
J0064305	1610.38292576715	0	5	4	2	2012	1	1	1	6	10	3	2	8	-9
J0064306	1635.08607225138	1	1	4	2	2012	1	1	1	6	10	3	2	7	-9
J0064308	1217.69295010972	1	1	4	2	2012	1	1	1	6	10	3	3	4	-9
J0064401	1853.67952469611	0	5	4	2	2012	1	1	1	6	10	3	1	8	-9
J0064402	1519.79865181965	1	1	4	2	2012	1	1	1	6	10	3	1	8	-9
J0064404	1512.08178636296	1	1	4	2	2012	1	1	1	6	10	3	2	9	-9
J0064405	1854.39088409359	1	1	4	2	2012	2	2	1	6	10	3	2	6	3
J0064406	2140.05275162639	0	5	4	2	2012	1	1	1	6	10	3	2	9	-9
J0064407	1848.63517718226	1	1	4	2	2012	1	1	1	6	10	3	1	8	-9
J0064408	1513.2271427703	0	5	4	2	2012	1	1	1	6	10	3	1	7	-9
J0071102	1155.23682149537	1	1	1	4	2011	4	4	2	6	10	3	1	5	2
J0071103	1621.63425928575	1	1	1	4	2011	1	1	1	6	10	3	1	7	-9
J0071106	2012.36440148009	1	1	1	4	2011	2	2	1	6	10	3	1	3	3
J0071201	678.62407553103	1	1	1	4	2011	4	4	2	6	10	3	1	3	2
J0071202	1669.05359231326	0	5	1	4	2011	1	1	1	6	10	3	1	3	-9
J0071203	644.918811673031	1	1	1	4	2011	4	4	2	6	10	3	1	2	2
J0071302	803.922863564872	1	1	1	5	2011	2	2	1	6	10	3	3	7	5
J0071306	1357.495361325	0	5	1	5	2011	1	1	1	6	10	3	2	9	-9
J0071401	1575.1326974678	0	5	1	5	2011	1	1	1	6	10	3	3	6	-9
J0071402	1614.47665326623	1	1	1	5	2011	1	1	1	6	10	3	1	2	-9
J0071404	1487.37969941764	0	5	1	5	2011	1	1	1	6	10	3	1	4	-9
J0072103	1469.75420542487	0	5	2	7	2011	1	1	1	6	10	3	3	6	-9
J0072104	1702.88123114059	0	4	2	7	2011	1	1	1	6	10	3	3	6	-9
J0072105	1656.57979297855	0	5	2	7	2011	1	1	1	6	10	3	3	7	-9
J0072202	956.909984391637	0	4	2	7	2011	4	4	2	6	10	3	1	3	2
J0072203	731.930044007548	1	1	2	7	2011	3	3	2	6	10	3	1	3	1
J0072205	2091.67884451443	0	5	2	7	2011	1	1	1	6	10	3	1	4	-9
J0072206	884.797084369649	1	1	2	7	2011	3	3	2	6	10	3	3	6	1
J0072301	961.360583834101	0	4	2	8	2011	1	1	1	6	10	3	1	1	-9
J0072304	1915.96544417528	0	5	2	8	2011	1	1	1	6	10	3	1	4	-9
J0072305	2001.99824472579	1	1	2	8	2011	1	1	1	6	10	3	1	4	-9
J0072306	1314.24941375006	0	5	2	8	2011	1	1	1	6	10	3	1	8	-9
J0072402	3957.60783554729	0	4	2	8	2011	1	1	1	6	10	3	1	6	-9
J0072404	1482.32695542546	1	1	2	8	2011	1	1	1	6	10	3	1	9	-9
J0072406	1487.20425724206	1	1	2	8	2011	1	1	1	6	10	3	1	10	-9
J0073101	1664.24956357389	1	1	3	10	2011	1	1	1	6	10	3	1	5	-9
J0073102	1890.79284713421	0	5	3	10	2011	1	1	1	6	10	3	3	7	-9
J0073104	1363.31830622054	1	1	3	10	2011	2	2	1	6	10	3	1	9	3
J0073105	974.58477905681	0	4	3	10	2011	4	4	2	6	10	3	1	3	2
J0073106	4305.67336762197	1	1	3	10	2011	1	1	1	6	10	3	1	10	-9
J0073107	2278.81347933352	0	5	3	10	2011	1	1	1	6	10	3	4	7	-9
J0073201	1604.46173035997	1	1	3	10	2011	1	1	1	6	10	3	2	5	-9
J0073203	822.53740115587	0	5	3	10	2011	4	4	2	6	10	3	2	6	2
J0073205	906.873257792757	1	1	3	10	2011	4	4	2	6	10	3	2	4	2
J0073208	1683.69557204815	0	5	3	10	2011	1	1	1	6	10	3	3	7	-9
J0073303	1748.48446793213	1	1	3	11	2011	2	2	1	6	10	3	3	5	3
J0073305	1168.97564612425	0	4	3	11	2011	1	1	1	6	10	3	4	6	-9
J0073307	734.337090842437	1	1	3	11	2011	4	4	2	6	10	3	4	4	2
J0073403	1693.46019866417	1	1	3	11	2011	1	1	1	6	10	3	3	6	-9
J0073404	2238.25039426705	0	4	3	11	2011	2	2	1	6	10	3	3	4	3
J0073405	2868.187654263	1	1	3	11	2011	2	2	1	6	10	3	4	5	3
J0074101	1558.21203979246	0	5	4	1	2012	1	1	1	6	10	3	1	5	-9
J0074104	1259.44633095625	1	1	4	1	2012	1	1	1	6	10	3	1	5	-9
J0074106	1403.30600627101	0	5	4	1	2012	2	2	1	6	10	3	1	6	5
J0074107	1848.42842082691	1	1	4	1	2012	1	1	1	6	10	3	1	7	-9
J0074108	2129.59160628696	1	1	4	1	2012	2	2	1	6	10	3	1	5	3
J0074201	1521.11656916885	0	4	4	1	2012	1	1	1	6	10	3	1	6	-9
J0074202	1484.58342093842	0	5	4	1	2012	1	1	1	6	10	3	3	6	-9
J0074203	828.207654867015	0	5	4	1	2012	1	1	1	6	10	3	1	4	-9
J0074204	1919.82616829651	0	4	4	1	2012	1	1	1	6	10	3	3	8	-9
J0074205	1255.22308086496	0	5	4	1	2012	1	1	1	6	10	3	3	9	-9
J0074206	1225.49986908243	1	1	4	1	2012	3	3	2	6	10	3	3	5	1
J0074207	1486.545179157	0	5	4	1	2012	1	1	1	6	10	3	2	9	-9
J0074304	1475.71222261551	0	4	4	2	2012	1	1	1	6	10	3	4	5	-9
J0074305	1362.02055125719	0	5	4	2	2012	1	1	1	6	10	3	3	5	-9
J0074307	4094.20630704025	0	5	4	2	2012	1	1	1	6	10	3	3	4	-9
J0074308	1192.83784736835	0	5	4	2	2012	1	1	1	6	10	3	3	4	-9
J0074401	1450.15441823371	1	1	4	2	2012	1	1	1	6	10	3	1	4	-9
J0074402	1475.15323969163	0	5	4	2	2012	1	1	1	6	10	3	1	4	-9
J0074403	1297.75358007147	0	4	4	2	2012	1	1	1	6	10	3	1	5	-9
J0074404	2140.18972624581	0	4	4	2	2012	2	2	1	6	10	3	1	4	3
J0074405	1030.65961001387	1	1	4	2	2012	4	4	2	6	10	3	1	4	2
J0074406	2175.41055804	1	1	4	2	2012	1	1	1	6	10	3	1	6	-9
J0081101	1454.5184267638	1	1	1	4	2011	1	1	1	6	10	3	2	8	-9
J0081102	1825.88712771629	0	4	1	4	2011	2	2	1	6	10	3	2	5	3
J0081103	1090.55142758808	1	1	1	4	2011	1	1	1	6	10	3	1	3	-9
J0081105	2471.3591594464	1	1	1	4	2011	2	2	1	6	10	3	2	6	3
J0081107	1211.67374869202	1	1	1	4	2011	1	1	1	6	10	3	1	10	-9
J0081108	1296.79031904028	0	5	1	4	2011	1	1	1	6	10	3	1	9	-9
J0081201	2322.88457017511	1	1	1	4	2011	1	1	1	6	10	3	1	3	-9
J0081202	642.480873587043	1	1	1	4	2011	4	4	2	6	10	3	1	3	2
J0081203	713.520586419504	1	1	1	4	2011	3	3	2	6	10	3	1	2	1
J0081204	1226.6927519229	1	1	1	4	2011	1	1	1	6	10	3	1	5	-9
J0081205	1608.79124737237	0	5	1	4	2011	1	1	1	6	10	3	1	3	-9
J0081206	1661.25675849736	1	1	1	4	2011	2	2	1	6	10	3	1	5	3
J0081207	719.106532737581	0	5	1	4	2011	1	1	1	6	10	3	1	2	-9
J0081209	1051.5745223567	0	5	1	4	2011	1	1	1	6	10	3	1	7	-9
J0081211	1420.6448346841	0	5	1	4	2011	1	1	1	6	10	3	3	6	-9
J0081302	850.005148712705	1	1	1	5	2011	3	3	2	6	10	3	1	3	1
J0081303	586.310665743384	1	1	1	5	2011	4	4	2	6	10	3	1	3	2
J0081304	649.099163247649	1	1	1	5	2011	4	4	2	6	10	3	1	3	2
J0081306	1664.51123265338	0	5	1	5	2011	1	1	1	6	10	3	1	8	-9
J0081307	727.678547052492	1	1	1	5	2011	1	1	1	6	10	3	1	2	-9
J0081309	1471.08502940872	1	1	1	5	2011	4	4	2	6	10	3	2	7	2
J0081402	1938.8711570404	1	1	1	5	2011	1	1	1	6	10	3	1	5	-9
J0081404	1159.39875380166	1	1	1	5	2011	1	1	1	6	10	3	1	5	-9
J0081406	1752.16015776215	1	1	1	5	2011	1	1	1	6	10	3	1	4	-9
J0081409	1300.96984833255	0	4	1	5	2011	1	1	1	6	10	3	3	8	-9
J0082101	1575.8913575011	0	5	2	7	2011	1	1	1	6	10	3	1	4	-9
J0082102	1296.91117242524	1	1	2	7	2011	1	1	1	6	10	3	1	4	-9
J0082104	1647.21712850131	1	1	2	7	2011	1	1	1	6	10	3	3	5	-9
J0082203	1601.56163684702	1	1	2	7	2011	1	1	1	6	10	3	1	4	-9
J0082204	943.468138617952	0	5	2	7	2011	1	1	1	6	10	3	1	4	-9
J0082205	1554.33711191524	1	1	2	7	2011	1	1	1	6	10	3	1	10	-9
J0082207	1900.45251131884	1	1	2	7	2011	2	2	1	6	10	3	1	7	4
J0082209	1127.29917646711	0	4	2	7	2011	4	4	2	6	10	3	1	5	2
J0082210	1674.55341180781	0	5	2	7	2011	1	1	1	6	10	3	1	5	-9
J0082212	873.911772880218	1	1	2	7	2011	1	1	1	6	10	3	3	5	-9
J0082301	1878.81526382847	0	5	2	8	2011	1	1	1	6	10	3	3	8	-9
J0082302	1705.56136022191	1	1	2	8	2011	1	1	1	6	10	3	1	9	-9
J0082303	2280.54238327176	0	5	2	8	2011	1	1	1	6	10	3	1	8	-9
J0082304	946.421154039052	1	1	2	8	2011	4	4	2	6	10	3	1	3	2
J0082305	2161.25472310268	1	1	2	8	2011	2	2	1	6	10	3	1	5	4
J0082306	2121.89120864377	0	5	2	8	2011	1	1	1	6	10	3	1	7	-9
J0082308	1298.52675690389	0	5	2	8	2011	1	1	1	6	10	3	1	9	-9
J0082401	1375.76420690628	1	1	2	8	2011	1	1	1	6	10	3	1	8	-9
J0082402	997.624483308743	1	1	2	8	2011	2	2	1	6	10	3	1	10	4
J0082403	1688.67045938278	0	4	2	8	2011	1	1	1	6	10	3	3	6	-9
J0082404	1587.54332949766	0	5	2	8	2011	1	1	1	6	10	3	3	6	-9
J0082405	1676.32585734515	1	1	2	8	2011	1	1	1	6	10	3	3	6	-9
J0082406	1715.68672512226	1	1	2	8	2011	4	4	2	6	10	3	1	6	2
J0082407	1662.71762463432	0	5	2	8	2011	1	1	1	6	10	3	1	6	-9
J0082409	879.656770192759	1	1	2	8	2011	4	4	2	6	10	3	1	5	2
J0083101	1447.81493101343	0	4	3	10	2011	4	4	2	6	10	3	1	7	2
J0083102	1409.34860999865	0	5	3	10	2011	1	1	1	6	10	3	1	9	-9
J0083103	1586.69926939949	0	4	3	10	2011	4	4	2	6	10	3	1	4	2
J0083105	1995.22599359403	0	5	3	10	2011	1	1	1	6	10	3	3	8	-9
J0083106	1878.93734413487	1	1	3	10	2011	1	1	1	6	10	3	2	6	-9
J0083108	5604.5317343449	0	4	3	10	2011	1	1	1	6	10	3	3	6	-9
J0083201	1284.48746654582	1	1	3	10	2011	1	1	1	6	10	3	3	6	-9
J0083202	1719.41759428236	0	5	3	10	2011	1	1	1	6	10	3	1	4	-9
J0083204	1167.4801451054	1	1	3	10	2011	4	4	2	6	10	3	1	6	2
J0083206	1566.38730785404	1	1	3	10	2011	1	1	1	6	10	3	4	8	-9
J0083301	1358.35179152901	0	5	3	11	2011	1	1	1	6	10	3	1	5	-9
J0083302	4061.36963993237	0	5	3	11	2011	1	1	1	6	10	3	1	5	-9
J0083305	1395.3896260418	0	4	3	11	2011	1	1	1	6	10	3	2	6	-9
J0083306	1893.22523560301	0	5	3	11	2011	1	1	1	6	10	3	4	3	-9
J0083307	1824.55112297822	1	1	3	11	2011	2	2	1	6	10	3	3	8	3
J0083309	1365.94479753758	1	1	3	11	2011	2	2	1	6	10	3	2	4	3
J0083401	1161.78528099847	0	5	3	11	2011	1	1	1	6	10	3	3	9	-9
J0083402	1482.58611759423	0	5	3	11	2011	1	1	1	6	10	3	3	8	-9
J0083403	1221.55691435881	1	1	3	11	2011	2	2	1	6	10	3	2	7	3
J0083404	1900.83425193755	0	5	3	11	2011	1	1	1	6	10	3	2	6	-9
J0083406	2051.87261617424	0	5	3	11	2011	1	1	1	6	10	3	2	4	-9
J0083408	1148.5249094929	1	1	3	11	2011	1	1	1	6	10	3	1	10	-9
J0083409	1505.91482014244	0	5	3	11	2011	1	1	1	6	10	3	3	8	-9
J0083410	1634.5036523453	1	1	3	11	2011	2	2	1	6	10	3	3	8	3
J0084101	746.884162037936	0	5	4	1	2012	4	4	2	6	10	3	1	5	2
J0084105	1413.71517475984	0	5	4	1	2012	1	1	1	6	10	3	1	7	-9
J0084107	1809.80494986706	1	1	4	1	2012	1	1	1	6	10	3	1	9	-9
J0084108	1635.86254699125	0	5	4	1	2012	1	1	1	6	10	3	3	8	-9
J0084109	1099.44142578333	1	1	4	1	2012	1	1	1	6	10	3	1	10	-9
J0084111	1661.91491392045	0	5	4	1	2012	2	2	1	6	10	3	3	8	3
J0084201	1641.34261559219	1	1	4	1	2012	1	1	1	6	10	3	1	7	-9
J0084203	1399.13301825287	1	1	4	1	2012	1	1	1	6	10	3	1	4	-9
J0084205	1362.83037767822	1	1	4	1	2012	2	2	1	6	10	3	1	2	3
J0084206	919.074911796744	1	1	4	1	2012	1	1	1	6	10	3	1	2	-9
J0084207	1574.51416344919	1	1	4	1	2012	4	4	2	6	10	3	1	2	2
J0084208	1382.48410223106	1	1	4	1	2012	1	1	1	6	10	3	1	5	-9
J0084210	851.400112261903	0	5	4	1	2012	4	4	2	6	10	3	1	2	2
J0084211	1768.9521323983	1	1	4	1	2012	1	1	1	6	10	3	2	7	-9
J0084301	1763.390169241	0	5	4	2	2012	1	1	1	6	10	3	2	8	-9
J0084302	1212.51777561591	1	1	4	2	2012	1	1	1	6	10	3	1	8	-9
J0084304	781.786477904902	0	5	4	2	2012	4	4	2	6	10	3	2	5	2
J0084305	1284.55992618471	0	4	4	2	2012	1	1	1	6	10	3	2	8	-9
J0084306	1489.43388282369	0	5	4	2	2012	1	1	1	6	10	3	2	10	-9
J0084307	771.133238959752	1	1	4	2	2012	1	1	1	6	10	3	3	9	-9
J0084309	1330.008210297	0	5	4	2	2012	1	1	1	6	10	3	4	9	-9
J0084310	1278.93605094044	1	1	4	2	2012	1	1	1	6	10	3	3	9	-9
J0084401	3675.74502440662	0	4	4	2	2012	2	2	1	6	10	3	1	9	3
J0084403	1636.86184901841	0	5	4	2	2012	1	1	1	6	10	3	1	10	-9
J0084407	2909.82281773763	0	4	4	2	2012	1	1	1	6	10	3	1	7	-9
J0084408	2112.8995479842	1	1	4	2	2012	2	2	1	6	10	3	1	6	3
J0091102	1379.14665100249	1	1	1	4	2011	4	4	2	6	10	3	1	6	2
J0091103	1650.66269251089	1	1	1	4	2011	1	1	1	6	10	3	1	6	-9
J0091104	1042.56591452653	1	1	1	4	2011	4	4	2	6	10	3	1	4	2
J0091105	1294.14060781048	0	5	1	4	2011	1	1	1	6	10	3	1	10	-9
J0091106	1167.57360920184	1	1	1	4	2011	2	2	1	6	10	3	1	10	3
J0091108	2979.27607153039	1	1	1	4	2011	2	2	1	6	10	3	3	8	3
J0091109	1853.24624984412	0	5	1	4	2011	1	1	1	6	10	3	3	8	-9
J0091201	1359.31077545639	0	4	1	4	2011	1	1	1	6	10	3	1	10	-9
J0091202	1808.20427027558	0	5	1	4	2011	1	1	1	6	10	3	1	10	-9
J0091203	1462.89698013991	1	1	1	4	2011	1	1	1	6	10	3	1	10	-9
J0091204	2352.92492772935	0	5	1	4	2011	1	1	1	6	10	3	1	10	-9
J0091205	1363.90346116235	1	1	1	4	2011	1	1	1	6	10	3	1	9	-9
J0091206	1956.85967456652	1	1	1	4	2011	1	1	1	6	10	3	4	9	-9
J0091207	1377.13746865747	0	5	1	4	2011	1	1	1	6	10	3	1	4	-9
J0091301	1432.56005489435	0	5	1	5	2011	1	1	1	6	10	3	1	5	-9
J0091302	1593.19179857498	1	1	1	5	2011	1	1	1	6	10	3	4	8	-9
J0091304	1295.36005767537	0	4	1	5	2011	1	1	1	6	10	3	1	7	-9
J0091305	2299.37623577435	0	5	1	5	2011	1	1	1	6	10	3	1	6	-9
J0091307	1179.88038635478	0	5	1	5	2011	1	1	1	6	10	3	4	10	-9
J0091309	1547.67794552103	1	1	1	5	2011	1	1	1	6	10	3	4	6	-9
J0091401	1076.50349408492	0	5	1	5	2011	1	1	1	6	10	3	3	5	-9
J0091402	1235.69203077898	1	1	1	5	2011	1	1	1	6	10	3	3	8	-9
J0091403	1711.08676764587	0	5	1	5	2011	1	1	1	6	10	3	1	9	-9
J0091404	1228.14864330551	1	1	1	5	2011	2	2	1	6	10	3	1	10	3
J0091405	2426.17716431586	1	1	1	5	2011	2	2	1	6	10	3	1	5	3
J0091406	1437.42337283173	1	1	1	5	2011	1	1	1	6	10	3	1	9	-9
J0091407	1257.39395158006	0	5	1	5	2011	1	1	1	6	10	3	1	10	-9
J0091408	1105.38586819059	1	1	1	5	2011	1	1	1	6	10	3	2	9	-9
J0092103	830.41787315892	1	1	2	7	2011	4	4	2	6	10	3	1	3	2
J0092104	603.996262618184	1	1	2	7	2011	4	4	2	6	10	3	1	5	2
J0092105	1438.39821553745	0	5	2	7	2011	1	1	1	6	10	3	1	8	-9
J0092106	634.160911582368	1	1	2	7	2011	4	4	2	6	10	3	1	2	2
J0092110	1250.54035101554	0	5	2	7	2011	1	1	1	6	10	3	3	7	-9
J0092111	2124.35704161241	0	4	2	7	2011	1	1	1	6	10	3	1	10	-9
J0092202	1890.7119630998	1	1	2	7	2011	4	4	2	6	10	3	2	9	2
J0092204	1690.0097793155	1	1	2	7	2011	1	1	1	6	10	3	2	8	-9
J0092207	1676.10133981677	0	5	2	7	2011	1	1	1	6	10	3	3	6	-9
J0092208	1844.53034422761	0	4	2	7	2011	2	2	1	6	10	3	3	9	3
J0092301	1473.79080661534	0	4	2	8	2011	2	2	1	6	10	3	4	8	3
J0092304	1663.06388116406	0	4	2	8	2011	1	1	1	6	10	3	4	6	-9
J0092305	1230.84536102428	0	5	2	8	2011	1	1	1	6	10	3	4	7	-9
J0092307	1954.981986524	0	5	2	8	2011	1	1	1	6	10	3	2	8	-9
J0092308	1546.81480679465	0	5	2	8	2011	1	1	1	6	10	3	2	7	-9
J0092401	1783.09230494643	1	1	2	8	2011	1	1	1	6	10	3	4	6	-9
J0092402	1550.01418860768	0	5	2	8	2011	1	1	1	6	10	3	2	5	-9
J0092405	1319.07407679321	1	1	2	8	2011	4	4	2	6	10	3	2	6	2
J0092406	1440.08673186596	0	5	2	8	2011	1	1	1	6	10	3	2	6	-9
J0092407	1735.72161123335	0	4	2	8	2011	2	2	1	6	10	3	2	7	3
J0093104	1301.01003884443	1	1	3	10	2011	1	1	1	6	10	3	3	8	-9
J0093105	693.070664816507	1	1	3	10	2011	4	4	2	6	10	3	2	5	2
J0093106	1431.47700403285	0	5	3	10	2011	1	1	1	6	10	3	2	9	-9
J0093107	1448.65396857106	1	1	3	10	2011	1	1	1	6	10	3	2	6	-9
J0093108	1811.53581609651	0	5	3	10	2011	1	1	1	6	10	3	2	9	-9
J0093201	945.317850889555	0	4	3	10	2011	2	2	1	6	10	3	2	6	3
J0093202	1444.07462087223	0	5	3	10	2011	1	1	1	6	10	3	2	5	-9
J0093203	1330.13249353462	1	1	3	10	2011	1	1	1	6	10	3	2	5	-9
J0093204	2131.55893219891	0	5	3	10	2011	1	1	1	6	10	3	3	7	-9
J0093205	1669.30602206634	1	1	3	10	2011	4	4	2	6	10	3	4	5	2
J0093207	1469.73350521267	0	5	3	10	2011	1	1	1	6	10	3	2	8	-9
J0093208	2000.53895505733	0	4	3	10	2011	2	2	1	6	10	3	3	5	4
J0093209	1600.45540767661	0	5	3	10	2011	1	1	1	6	10	3	3	6	-9
J0093301	703.477250538553	1	1	3	11	2011	4	4	2	6	10	3	3	5	2
J0093302	1392.59839277017	0	4	3	11	2011	4	4	2	6	10	3	2	5	2
J0093304	1490.38246530696	0	5	3	11	2011	1	1	1	6	10	3	2	9	-9
J0093307	1413.30965843477	0	5	3	11	2011	1	1	1	6	10	3	3	7	-9
J0093308	1378.37742902416	1	1	3	11	2011	1	1	1	6	10	3	3	7	-9
J0093309	1216.87450780165	0	5	3	11	2011	1	1	1	6	10	3	3	6	-9
J0093401	1469.30913919339	1	1	3	11	2011	1	1	1	6	10	3	1	10	-9
J0093402	1448.262131413	0	5	3	11	2011	1	1	1	6	10	3	1	10	-9
J0093405	1722.29936036554	0	5	3	11	2011	1	1	1	6	10	3	3	6	-9
J0093408	1271.70775491537	0	5	3	11	2011	1	1	1	6	10	3	3	7	-9
J0094101	1979.2245639946	0	5	4	1	2012	1	1	1	6	10	3	3	6	-9
J0094103	1044.31739103291	0	5	4	1	2012	1	1	1	6	10	3	1	4	-9
J0094104	1575.60379986923	0	5	4	1	2012	1	1	1	6	10	3	1	7	-9
J0094106	1376.74571158713	1	1	4	1	2012	2	2	1	6	10	3	1	3	3
J0094107	1402.7046797755	1	1	4	1	2012	4	4	2	6	10	3	1	4	2
J0094202	1431.13271158726	0	5	4	1	2012	1	1	1	6	10	3	2	7	-9
J0094204	1979.05614340573	1	1	4	1	2012	2	2	1	6	10	3	2	6	3
J0094303	1233.9550109702	0	5	4	2	2012	1	1	1	6	10	3	1	8	-9
J0094305	822.53740115587	1	1	4	2	2012	4	4	2	6	10	3	3	7	2
J0094307	770.862839261872	1	1	4	2	2012	4	4	2	6	10	3	2	5	2
J0094308	1261.62515197529	0	5	4	2	2012	1	1	1	6	10	3	2	7	-9
J0094309	1553.43240738941	1	1	4	2	2012	1	1	1	6	10	3	3	8	-9
J0094401	914.590873868499	0	5	4	2	2012	1	1	1	6	10	3	1	2	-9
J0094403	1399.2412725264	1	1	4	2	2012	1	1	1	6	10	3	1	5	-9
J0094404	517.199926292673	1	1	4	2	2012	4	4	2	6	10	3	1	2	2
J0094405	1143.75816461527	0	4	4	2	2012	1	1	1	6	10	3	1	7	-9
J0094406	1605.75597313109	0	5	4	2	2012	1	1	1	6	10	3	1	5	-9
J0094407	1332.45393941506	0	5	4	2	2012	1	1	1	6	10	3	1	7	-9
J0094409	1659.47606529715	0	5	4	2	2012	1	1	1	6	10	3	1	5	-9
J0101101	2209.50430058872	1	1	1	4	2011	2	2	1	6	10	3	3	6	4
J0101102	1644.34578594895	0	4	1	4	2011	2	2	1	6	10	3	3	6	4
J0101103	1153.16388094727	0	5	1	4	2011	1	1	1	6	10	3	4	6	-9
J0101104	1338.61858754811	1	1	1	4	2011	1	1	1	6	10	3	3	8	-9
J0101107	1562.11127067519	0	5	1	4	2011	1	1	1	6	10	3	3	5	-9
J0101201	1311.9960887322	1	1	1	4	2011	1	1	1	6	10	3	1	8	-9
J0101203	1064.14040674284	1	1	1	4	2011	4	4	2	6	10	3	1	5	2
J0101204	1583.21803053448	1	1	1	4	2011	1	1	1	6	10	3	2	10	-9
J0101301	1167.69887934559	1	1	1	5	2011	4	4	2	6	10	3	2	6	2
J0101302	1171.42196747289	1	1	1	5	2011	1	1	1	6	10	3	2	8	-9
J0101303	1485.9542041548	1	1	1	5	2011	1	1	1	6	10	3	2	7	-9
J0101305	880.603608133583	1	1	1	5	2011	2	2	1	6	10	3	2	7	3
J0101306	793.794434342734	0	4	1	5	2011	2	2	1	6	10	3	3	5	4
J0101407	1568.12981581834	1	1	1	5	2011	1	1	1	6	10	3	1	8	-9
J0102101	1490.37072336214	1	1	2	7	2011	1	1	1	6	10	3	2	2	-9
J0102104	1391.7061342552	0	5	2	7	2011	1	1	1	6	10	3	4	3	-9
J0102105	1881.60373766782	0	4	2	7	2011	1	1	1	6	10	3	2	5	-9
J0102201	1826.4229318801	0	5	2	7	2011	1	1	1	6	10	3	1	4	-9
J0102202	1506.86096014175	0	4	2	7	2011	1	1	1	6	10	3	1	2	-9
J0102204	627.918213645298	1	1	2	7	2011	4	4	2	6	10	3	1	4	2
J0102205	1475.15744967373	0	4	2	7	2011	1	1	1	6	10	3	1	6	-9
J0102206	1368.76898637455	0	5	2	7	2011	1	1	1	6	10	3	1	8	-9
J0102303	839.254138911785	1	1	2	8	2011	4	4	2	6	10	3	1	2	2
J0102304	1030.62696255171	1	1	2	8	2011	2	2	1	6	10	3	1	1	3
J0102306	1442.17504721925	0	5	2	8	2011	1	1	1	6	10	3	1	4	-9
J0102401	1333.21507401869	1	1	2	8	2011	1	1	1	6	10	3	1	6	-9
J0102405	1959.40104204321	1	1	2	8	2011	2	2	1	6	10	3	1	2	3
J0103102	1603.38372308047	0	5	3	10	2011	1	1	1	6	10	3	1	5	-9
J0103103	1783.87631432795	0	5	3	10	2011	1	1	1	6	10	3	1	5	-9
J0103105	1368.56919682797	0	5	3	10	2011	1	1	1	6	10	3	2	6	-9
J0103106	851.400112156125	1	1	3	10	2011	4	4	2	6	10	3	2	6	2
J0103107	1663.04661311453	0	5	3	10	2011	1	1	1	6	10	3	2	7	-9
J0103201	923.802162543573	0	4	3	10	2011	4	4	2	6	10	3	1	4	2
J0103203	2144.89356485173	0	5	3	10	2011	1	1	1	6	10	3	4	5	-9
J0103205	2253.11500290007	0	5	3	10	2011	1	1	1	6	10	3	3	5	-9
J0103301	1719.41759428236	1	1	3	11	2011	1	1	1	6	10	3	2	8	-9
J0103303	1366.23326797666	1	1	3	11	2011	1	1	1	6	10	3	2	7	-9
J0103304	1290.09289448853	1	1	3	11	2011	2	2	1	6	10	3	3	6	3
J0103306	1498.86029793187	0	4	3	11	2011	1	1	1	6	10	3	4	6	-9
J0103401	2282.53367194579	1	1	3	11	2011	2	2	1	6	10	3	3	6	4
J0103402	1587.01307468907	1	1	3	11	2011	1	1	1	6	10	3	3	7	-9
J0103403	2122.49230064097	1	1	3	11	2011	2	2	1	6	10	3	4	7	3
J0103405	1660.96650252942	1	1	3	11	2011	1	1	1	6	10	3	3	7	-9
J0103406	2466.82511620202	1	1	3	11	2011	2	2	1	6	10	3	4	6	4
J0103407	1561.29555897962	0	4	3	11	2011	2	2	1	6	10	3	3	7	3
J0104101	1219.50231752033	1	1	4	1	2012	1	1	1	6	10	3	1	10	-9
J0104102	1198.49414315173	0	5	4	1	2012	1	1	1	6	10	3	1	8	-9
J0104103	1314.91778449913	0	5	4	1	2012	1	1	1	6	10	3	1	8	-9
J0104104	1366.80997495719	1	1	4	1	2012	1	1	1	6	10	3	1	4	-9
J0104201	1257.1574543867	1	1	4	1	2012	4	4	2	6	10	3	1	4	2
J0104203	1416.96266031592	0	5	4	1	2012	1	1	1	6	10	3	1	3	-9
J0104204	1327.01322557746	1	1	4	1	2012	1	1	1	6	10	3	1	10	-9
J0104205	1745.8336216639	0	5	4	1	2012	1	1	1	6	10	3	1	7	-9
J0104206	1445.35222100999	1	1	4	1	2012	4	4	2	6	10	3	2	6	2
J0104302	2166.10144866306	0	5	4	2	2012	1	1	1	6	10	3	1	7	-9
J0104304	1434.4299181464	0	5	4	2	2012	1	1	1	6	10	3	3	5	-9
J0104305	1911.24144327274	1	1	4	2	2012	2	2	1	6	10	3	1	7	3
J0104401	1367.34920751709	0	5	4	2	2012	4	4	2	6	10	3	1	6	2
J0104404	1377.4990310776	1	1	4	2	2012	1	1	1	6	10	3	3	6	-9
J0104405	2003.34625854791	0	5	4	2	2012	1	1	1	6	10	3	3	6	-9
J0111101	1346.76537186329	1	1	1	4	2011	2	2	1	6	10	3	1	7	3
J0111102	1206.52415570268	0	5	1	4	2011	1	1	1	6	10	3	1	8	-9
J0111103	1300.08829883856	1	1	1	4	2011	4	4	2	6	10	3	1	5	2
J0111104	1367.44700466466	0	5	1	4	2011	1	1	1	6	10	3	1	10	-9
